Species_1	Protein_1	Domain_1	Species_2	Protein_2	Domain_2	E-value	Weight	Relationship
UP000005640_9606.fasta	sp|Q9BZL6|KPCD2_HUMAN	dom1_549_807	UP000000589_10090.fasta	sp|Q8BZ03|KPCD2_MOUSE	dom1_550_808	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9C098|DCLK3_HUMAN	dom1_353_613	UP000000589_10090.fasta	sp|Q8BWQ5|DCLK3_MOUSE	dom1_512_773	8.93498740906e-180	0.920355905369	Ortholog
UP000005640_9606.fasta	sp|Q9C0K7|STRAB_HUMAN	dom1_58_369	UP000000589_10090.fasta	sp|Q8K4T3|STRAB_MOUSE	dom1_58_369	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H093|NUAK2_HUMAN	dom1_49_303	UP000000589_10090.fasta	sp|Q8BZN4|NUAK2_MOUSE	dom1_53_334	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H0K1|SIK2_HUMAN	dom1_14_316	UP000000589_10090.fasta	sp|Q8CFH6|SIK2_MOUSE	dom1_14_280	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H0K1|SIK2_HUMAN	dom1_14_316	UP000000803_7227.fasta	tr|Q9W532|Q9W532_DROME	dom1_138_402	1.05875398464e-157	1.25231245667	Ortholog
UP000005640_9606.fasta	sp|Q9H1R3|MYLK2_HUMAN	dom1_283_540	UP000000589_10090.fasta	sp|Q8VCR8|MYLK2_MOUSE	dom1_300_557	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H2G2|SLK_HUMAN	dom1_26_305	UP000000589_10090.fasta	sp|O54988|SLK_MOUSE	dom1_26_305	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H2G2|SLK_HUMAN	dom1_26_305	UP000000803_7227.fasta	tr|Q9W179|Q9W179_DROME	dom1_35_310	6.82981698144e-133	1.05438700291	Ortholog
UP000005640_9606.fasta	sp|Q9H2K8|TAOK3_HUMAN	dom1_24_292	UP000000589_10090.fasta	sp|Q8BYC6|TAOK3_MOUSE	dom1_24_279	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H2X6|HIPK2_HUMAN	dom1_199_527	UP000000589_10090.fasta	sp|Q9QZR5|HIPK2_MOUSE	dom1_199_527	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H2X6|HIPK2_HUMAN	dom1_199_527	UP000000803_7227.fasta	tr|Q9W0Q1|Q9W0Q1_DROME	dom1_192_520	1e-200	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|Q9H3Y6|SRMS_HUMAN	dom1_229_482	UP000000589_10090.fasta	sp|Q62270|SRMS_MOUSE	dom1_233_489	4.45492985354e-167	0.85508632833	Ortholog
UP000005640_9606.fasta	sp|Q9H422|HIPK3_HUMAN	dom1_197_525	UP000000589_10090.fasta	sp|Q9ERH7|HIPK3_MOUSE	dom1_197_525	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H479|FN3K_HUMAN	dom1_21_309	UP000000589_10090.fasta	sp|Q9ER35|FN3K_MOUSE	dom1_21_309	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H4A3|WNK1_HUMAN	dom1_218_480	UP000000589_10090.fasta	sp|P83741|WNK1_MOUSE	dom1_218_480	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H4B4|PLK3_HUMAN	dom1_58_321	UP000000589_10090.fasta	sp|Q60806|PLK3_MOUSE	dom1_58_322	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H5K3|SG196_HUMAN	dom1_84_329	UP000000589_10090.fasta	sp|Q3TUA9|SG196_MOUSE	dom1_83_328	2.59e-171	0.876858062965	Ortholog
UP000005640_9606.fasta	sp|Q9H792|PEAK1_HUMAN	dom1_1329_1665	UP000000589_10090.fasta	sp|Q69Z38|PEAK1_MOUSE	dom1_1318_1654	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H8X2|IPPK_HUMAN	dom1_13_455	UP000000589_10090.fasta	sp|Q6P1C1|IPPK_MOUSE	dom1_13_453	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9H8X2|IPPK_HUMAN	dom1_13_455	UP000000803_7227.fasta	sp|Q9W2Q7|IPPK_DROME	dom1_51_350	9.8488578018e-20	0.151630441549	Ortholog
UP000005640_9606.fasta	sp|Q9HA64|KT3K_HUMAN	dom1_21_309	UP000000589_10090.fasta	sp|Q8K274|KT3K_MOUSE	dom1_21_309	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9HAZ1|CLK4_HUMAN	dom1_159_475	UP000000589_10090.fasta	sp|O35493|CLK4_MOUSE	dom1_159_475	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9HBH9|MKNK2_HUMAN	dom1_76_375	UP000000589_10090.fasta	sp|Q8CDB0|MKNK2_MOUSE	dom1_83_375	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9HBU6|EKI1_HUMAN	dom1_138_442	UP000000589_10090.fasta	sp|Q9D4V0|EKI1_MOUSE	dom1_49_353	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9HBU6|EKI1_HUMAN	dom1_138_442	UP000000803_7227.fasta	sp|P54352|EAS_DROME	dom1_154_505	5.87965985411e-93	0.735795115962	Ortholog
UP000005640_9606.fasta	sp|Q9HBY8|SGK2_HUMAN	dom1_95_381	UP000000589_10090.fasta	sp|Q9QZS5|SGK2_MOUSE	dom1_35_292	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9HC98|NEK6_HUMAN	dom1_19_310	UP000000589_10090.fasta	sp|Q9ES70|NEK6_MOUSE	dom1_16_310	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9HCP0|KC1G1_HUMAN	dom1_44_313	UP000000589_10090.fasta	sp|Q8BTH8|KC1G1_MOUSE	dom1_44_313	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NQU5|PAK6_HUMAN	dom1_395_658	UP000000589_10090.fasta	sp|Q3ULB5|PAK6_MOUSE	dom1_396_659	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NR20|DYRK4_HUMAN	dom1_104_400	UP000000589_10090.fasta	sp|Q8BI55|DYRK4_MOUSE	dom1_219_515	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NR20|DYRK4_HUMAN	dom1_104_400	UP000000803_7227.fasta	sp|Q9V3D5|DYRK2_DROME	dom1_198_494	8.45e-153	1.21320492455	Ortholog
UP000005640_9606.fasta	sp|Q9NRH2|SNRK_HUMAN	dom1_15_318	UP000000589_10090.fasta	sp|Q8VDU5|SNRK_MOUSE	dom1_11_318	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NRH2|SNRK_HUMAN	dom1_15_318	UP000000803_7227.fasta	tr|Q0E981|Q0E981_DROME	dom1_15_282	3.38818535502e-164	1.30412671537	Ortholog
UP000005640_9606.fasta	sp|Q9NRM7|LATS2_HUMAN	dom1_668_974	UP000000589_10090.fasta	sp|Q7TSJ6|LATS2_MOUSE	dom1_626_932	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NRP7|STK36_HUMAN	dom1_3_257	UP000000589_10090.fasta	sp|Q69ZM6|STK36_MOUSE	dom1_3_255	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NRP7|STK36_HUMAN	dom1_3_257	UP000000803_7227.fasta	sp|P23647|FUSED_DROME	dom1_1_273	8.13035054595e-103	0.814449912054	Ortholog
UP000005640_9606.fasta	sp|Q9NSY0|NRBP2_HUMAN	dom1_38_306	UP000000589_10090.fasta	sp|Q91V36|NRBP2_MOUSE	dom1_36_304	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NSY1|BMP2K_HUMAN	dom1_51_317	UP000000589_10090.fasta	sp|Q91Z96|BMP2K_MOUSE	dom1_48_314	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NVF9|EKI2_HUMAN	dom1_83_376	UP000000589_10090.fasta	sp|A7MCT6|EKI2_MOUSE	dom1_82_375	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NWZ3|IRAK4_HUMAN	dom1_186_457	UP000000589_10090.fasta	sp|Q8R4K2|IRAK4_MOUSE	dom1_181_456	4.5765707686e-173	0.885867683115	Ortholog
UP000005640_9606.fasta	sp|Q9NY57|ST32B_HUMAN	dom1_20_331	UP000000589_10090.fasta	sp|Q9JJX8|ST32B_MOUSE	dom1_20_331	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NY57|ST32B_HUMAN	dom1_20_331	UP000000803_7227.fasta	tr|Q9VN23|Q9VN23_DROME	dom1_148_413	2.61698299574e-117	0.930066249708	Ortholog
UP000005640_9606.fasta	sp|Q9NYL2|M3K20_HUMAN	dom1_2_262	UP000000589_10090.fasta	sp|Q9ESL4|M3K20_MOUSE	dom1_2_262	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NYV4|CDK12_HUMAN	dom1_727_1020	UP000000589_10090.fasta	sp|Q14AX6|CDK12_MOUSE	dom1_723_1016	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NYY3|PLK2_HUMAN	dom1_75_341	UP000000589_10090.fasta	sp|P53351|PLK2_MOUSE	dom1_72_338	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NZJ5|E2AK3_HUMAN	dom1_593_1077	UP000000589_10090.fasta	sp|Q9Z2B5|E2AK3_MOUSE	dom1_589_1075	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9NZJ5|E2AK3_HUMAN	dom1_593_1077	UP000000803_7227.fasta	sp|Q9NIV1|E2AK3_DROME	dom2_895_1123	7.20208303201e-64	0.503736827521	Ortholog
UP000005640_9606.fasta	sp|Q9P0L2|MARK1_HUMAN	dom1_59_322	UP000000589_10090.fasta	sp|Q8VHJ5|MARK1_MOUSE	dom1_59_322	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9P1W9|PIM2_HUMAN	dom1_32_297	UP000000589_10090.fasta	sp|Q62070|PIM2_MOUSE	dom1_89_345	7.42886263165e-176	0.900207012646	Ortholog
UP000005640_9606.fasta	sp|Q9P286|PAK5_HUMAN	dom1_447_700	UP000000589_10090.fasta	sp|Q8C015|PAK5_MOUSE	dom1_447_700	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9P286|PAK5_HUMAN	dom1_447_700	UP000000803_7227.fasta	sp|Q9VXE5|PAKM_DROME	dom1_365_620	1.92997409309e-160	1.27416551847	Ortholog
UP000005640_9606.fasta	sp|Q9P289|STK26_HUMAN	dom1_24_291	UP000000589_10090.fasta	sp|Q99JT2|STK26_MOUSE	dom1_24_291	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9P289|STK26_HUMAN	dom1_24_291	UP000000803_7227.fasta	tr|Q9VEN3|Q9VEN3_DROME	dom1_10_279	1.87199893162e-166	1.32213782548	Ortholog
UP000005640_9606.fasta	sp|Q9P2K8|E2AK4_HUMAN	dom1_280_539	UP000000589_10090.fasta	sp|Q9QZ05|E2AK4_MOUSE	dom1_280_538	9.22908446164e-170	0.868881122506	Ortholog
UP000005640_9606.fasta	sp|Q9P2K8|E2AK4_HUMAN	dom2_590_1001	UP000000589_10090.fasta	sp|Q9QZ05|E2AK4_MOUSE	dom2_589_1000	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9P2K8|E2AK4_HUMAN	dom2_590_1001	UP000000803_7227.fasta	tr|A0A0B4KHX7|A0A0B4KHX7_DROME	dom2_525_900	1.50182555578e-90	0.716590485445	Ortholog
UP000005640_9606.fasta	sp|Q9UBE8|NLK_HUMAN	dom1_138_427	UP000000589_10090.fasta	sp|O54949|NLK_MOUSE	dom1_138_427	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UBE8|NLK_HUMAN	dom1_138_427	UP000000803_7227.fasta	tr|A0A4D6K823|A0A4D6K823_DROME	dom1_37_329	1e-200	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|Q9UBF8|PI4KB_HUMAN	dom1_529_816	UP000000589_10090.fasta	sp|Q8BKC8|PI4KB_MOUSE	dom1_529_816	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UBF8|PI4KB_HUMAN	dom1_529_816	UP000000803_7227.fasta	tr|A0A4D6K881|A0A4D6K881_DROME	dom1_1385_1674	4.2249733727e-141	1.11987322644	Ortholog
UP000005640_9606.fasta	sp|Q9UBS0|KS6B2_HUMAN	dom1_61_328	UP000000589_10090.fasta	sp|Q9Z1M4|KS6B2_MOUSE	dom1_65_329	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UEE5|ST17A_HUMAN	dom1_59_331	UP000000803_7227.fasta	sp|Q0KHT7|DAPKR_DROME	dom1_36_295	5.543356384e-92	0.728021410213	Ortholog
UP000005640_9606.fasta	sp|Q9UEW8|STK39_HUMAN	dom1_55_337	UP000000589_10090.fasta	sp|Q9Z1W9|STK39_MOUSE	dom1_67_349	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UF33|EPHA6_HUMAN	dom1_631_932	UP000000589_10090.fasta	sp|Q62413|EPHA6_MOUSE	dom1_630_931	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UHD2|TBK1_HUMAN	dom1_9_304	UP000000589_10090.fasta	sp|Q9WUN2|TBK1_MOUSE	dom1_9_304	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UHD2|TBK1_HUMAN	dom1_9_304	UP000000803_7227.fasta	tr|Q9V3Y8|Q9V3Y8_DROME	dom1_10_330	6.06004950475e-141	1.11862349087	Ortholog
UP000005640_9606.fasta	sp|Q9UHH9|IP6K2_HUMAN	dom1_203_418	UP000000589_10090.fasta	sp|Q80V72|IP6K2_MOUSE	dom1_225_440	1.17e-160	0.822089298626	Ortholog
UP000005640_9606.fasta	sp|Q9UHY1|NRBP_HUMAN	dom1_65_328	UP000000589_10090.fasta	sp|Q99J45|NRBP_MOUSE	dom1_65_328	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UHY1|NRBP_HUMAN	dom1_65_328	UP000000803_7227.fasta	sp|Q9Y0Y6|NRBP_DROME	dom1_107_375	2.90199931082e-126	1.00150802797	Ortholog
UP000005640_9606.fasta	sp|Q9UIK4|DAPK2_HUMAN	dom1_19_285	UP000000589_10090.fasta	sp|Q8VDF3|DAPK2_MOUSE	dom1_19_285	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UK32|KS6A6_HUMAN	dom1_73_346	UP000000589_10090.fasta	sp|Q7TPS0|KS6A6_MOUSE	dom1_93_391	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UK32|KS6A6_HUMAN	dom2_419_683	UP000000589_10090.fasta	sp|Q7TPS0|KS6A6_MOUSE	dom2_441_703	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UKE5|TNIK_HUMAN	dom1_25_291	UP000000589_10090.fasta	sp|P83510|TNIK_MOUSE	dom1_25_291	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UKE5|TNIK_HUMAN	dom1_25_291	UP000000803_7227.fasta	tr|Q9W002|Q9W002_DROME	dom1_32_309	4.60548585928e-176	1.3987964809	Ortholog
UP000005640_9606.fasta	sp|Q9UKI8|TLK1_HUMAN	dom1_456_734	UP000000589_10090.fasta	sp|Q8C0V0|TLK1_MOUSE	dom1_456_734	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UL54|TAOK2_HUMAN	dom1_27_283	UP000000589_10090.fasta	sp|Q6ZQ29|TAOK2_MOUSE	dom1_27_296	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UM73|ALK_HUMAN	dom1_1116_1385	UP000000589_10090.fasta	sp|P97793|ALK_MOUSE	dom1_1120_1389	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UM73|ALK_HUMAN	dom1_1116_1385	UP000000803_7227.fasta	tr|Q7KJ08|Q7KJ08_DROME	dom1_1193_1466	2.29495097987e-117	0.930521202022	Ortholog
UP000005640_9606.fasta	sp|Q9UPE1|SRPK3_HUMAN	dom1_79_565	UP000000589_10090.fasta	sp|Q9Z0G2|SRPK3_MOUSE	dom1_78_563	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UPZ9|ICK_HUMAN	dom1_2_290	UP000000589_10090.fasta	sp|Q9JKV2|ICK_MOUSE	dom1_4_290	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UPZ9|ICK_HUMAN	dom1_2_290	UP000000803_7227.fasta	tr|Q9VL64|Q9VL64_DROME	dom1_4_284	2.17471837257e-158	1.25779631386	Ortholog
UP000005640_9606.fasta	sp|Q9UQ07|MOK_HUMAN	dom1_1_285	UP000000589_10090.fasta	sp|Q9WVS4|MOK_MOUSE	dom1_1_285	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9UQM7|KCC2A_HUMAN	dom1_9_274	UP000000589_10090.fasta	sp|P11798|KCC2A_MOUSE	dom1_9_274	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y243|AKT3_HUMAN	dom1_147_406	UP000000589_10090.fasta	sp|Q9WUA6|AKT3_MOUSE	dom1_147_406	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y259|CHKB_HUMAN	dom1_69_385	UP000000589_10090.fasta	sp|O55229|CHKB_MOUSE	dom1_69_385	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y259|CHKB_HUMAN	dom1_69_385	UP000000803_7227.fasta	tr|Q8IMF4|Q8IMF4_DROME	dom1_172_350	3.98082905938e-45	0.354213305512	Ortholog
UP000005640_9606.fasta	sp|Q9Y2H1|ST38L_HUMAN	dom1_87_383	UP000000589_10090.fasta	sp|Q7TSE6|ST38L_MOUSE	dom1_87_390	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y2H1|ST38L_HUMAN	dom1_87_383	UP000000803_7227.fasta	sp|Q9NBK5|TRC_DROME	dom1_92_394	1e-200	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|Q9Y2H9|MAST1_HUMAN	dom1_364_647	UP000000589_10090.fasta	sp|Q9R1L5|MAST1_MOUSE	dom1_366_672	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y2I7|FYV1_HUMAN	dom1_1818_2084	UP000000589_10090.fasta	sp|Q9Z1T6|FYV1_MOUSE	dom1_1817_2083	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y2I7|FYV1_HUMAN	dom1_1818_2084	UP000000803_7227.fasta	sp|O96838|FYV1_DROME	dom1_1550_1796	1.47878328365e-88	0.700688511059	Ortholog
UP000005640_9606.fasta	sp|Q9Y2K2|SIK3_HUMAN	dom1_63_338	UP000000589_10090.fasta	sp|Q6P4S6|SIK3_MOUSE	dom1_5_276	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y2U5|M3K2_HUMAN	dom1_355_618	UP000000589_10090.fasta	sp|Q61083|M3K2_MOUSE	dom1_355_618	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y3S1|WNK2_HUMAN	dom1_192_453	UP000000589_10090.fasta	sp|Q3UH66|WNK2_MOUSE	dom1_192_453	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y463|DYR1B_HUMAN	dom1_111_431	UP000000589_10090.fasta	sp|Q9Z188|DYR1B_MOUSE	dom1_111_431	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y4A5|TRRAP_HUMAN	dom1_3496_3783	UP000000589_10090.fasta	sp|Q80YV3|TRRAP_MOUSE	dom1_2202_2489	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y4A5|TRRAP_HUMAN	dom1_3496_3783	UP000000803_7227.fasta	sp|Q8I8U7|TRA1_DROME	dom1_3425_3712	1.94e-135	1.07470325661	Ortholog
UP000005640_9606.fasta	sp|Q9Y4K4|M4K5_HUMAN	dom1_19_311	UP000000589_10090.fasta	sp|Q8BPM2|M4K5_MOUSE	dom1_19_314	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y572|RIPK3_HUMAN	dom1_21_287	UP000000589_10090.fasta	sp|Q9QZL0|RIPK3_MOUSE	dom1_20_296	5.9598657703e-126	0.643686427048	Ortholog
UP000005640_9606.fasta	sp|Q9Y5S2|MRCKB_HUMAN	dom1_76_379	UP000000589_10090.fasta	sp|Q7TT50|MRCKB_MOUSE	dom1_76_379	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y616|IRAK3_HUMAN	dom1_165_445	UP000000589_10090.fasta	sp|Q8K4B2|IRAK3_MOUSE	dom1_172_458	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y6E0|STK24_HUMAN	dom1_36_306	UP000000589_10090.fasta	sp|Q99KH8|STK24_MOUSE	dom1_24_294	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y6M4|KC1G3_HUMAN	dom1_43_313	UP000000589_10090.fasta	sp|Q8C4X2|KC1G3_MOUSE	dom1_43_314	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y6R4|M3K4_HUMAN	dom1_1339_1601	UP000000589_10090.fasta	sp|O08648|M3K4_MOUSE	dom1_1328_1591	1e-200	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q9Y6R4|M3K4_HUMAN	dom1_1339_1601	UP000000803_7227.fasta	tr|Q8MSQ4|Q8MSQ4_DROME	dom1_1280_1542	1.58e-116	0.923836756781	Ortholog
UP000005640_9606.fasta	sp|Q9Y6S9|RPKL1_HUMAN	dom1_150_539	UP000000589_10090.fasta	sp|Q8R2S1|RPKL1_MOUSE	dom1_150_534	1e-200	1.02804973864	Ortholog
UP000000589_10090.fasta	sp|Q99PW4|PRPK_MOUSE	dom1_27_244	UP000000589_10090.fasta	tr|Q5U452|Q5U452_MOUSE	dom1_27_244	7.8e-162	1.0	In-paralog
UP000000803_7227.fasta	sp|O62618|MK38A_DROME	dom1_23_312	UP000000803_7227.fasta	sp|O61443|MK38B_DROME	dom1_18_311	1e-200	1.40885978876	In-paralog
UP000000803_7227.fasta	sp|Q09147|FGFR2_DROME	dom1_711_1002	UP000000803_7227.fasta	sp|Q07407|FGFR1_DROME	dom1_413_693	8.69908041117e-157	1.09933700308	In-paralog
UP000000803_7227.fasta	sp|Q9V422|RYK2_DROME	dom1_315_576	UP000000803_7227.fasta	sp|Q27324|RYK1_DROME	dom1_343_602	4.27995327077e-155	1.08741829102	In-paralog
UP000000803_7227.fasta	sp|Q9VM90|SBKH_DROME	dom1_101_367	UP000000803_7227.fasta	tr|A1ZAH6|A1ZAH6_DROME	dom1_26_289	2.45495417473e-66	0.462176148053	In-paralog
UP000000803_7227.fasta	tr|Q9VMS5|Q9VMS5_DROME	dom1_814_1058	UP000000803_7227.fasta	tr|A1Z6I7|A1Z6I7_DROME	dom1_1175_1436	1.93390796058e-76	0.533348980319	In-paralog
UP000000803_7227.fasta	tr|Q9W2R3|Q9W2R3_DROME	dom1_156_578	UP000000803_7227.fasta	tr|Q0E8Y1|Q0E8Y1_DROME	dom1_77_478	1e-200	1.40885978876	In-paralog
UP000005640_9606.fasta	sp|P57059|SIK1_HUMAN	dom1_26_282	UP000005640_9606.fasta	sp|A0A0B4J2F2|SIK1B_HUMAN	dom1_26_282	1e-200	1.0	In-paralog
UP000005640_9606.fasta	sp|Q6A1A2|PDPK2_HUMAN	dom1_54_340	UP000005640_9606.fasta	sp|O15530|PDPK1_HUMAN	dom1_81_367	1e-200	1.0	In-paralog
UP000005640_9606.fasta	sp|Q9UQ88|CD11A_HUMAN	dom1_426_711	UP000005640_9606.fasta	sp|P21127|CD11B_HUMAN	dom1_438_723	1e-200	1.0	In-paralog
UP000000803_7227.fasta	sp|O62618|MK38A_DROME	dom1_23_312	UP000000589_10090.fasta	sp|P47811|MK14_MOUSE	dom1_18_308	2.55499510763e-163	1.28656729756	Co-ortholog
UP000000803_7227.fasta	sp|Q07407|FGFR1_DROME	dom1_413_693	UP000000589_10090.fasta	sp|Q61851|FGFR3_MOUSE	dom1_466_748	6.09844242409e-114	0.895849048689	Co-ortholog
UP000000803_7227.fasta	sp|Q27324|RYK1_DROME	dom1_343_602	UP000000589_10090.fasta	sp|Q01887|RYK_MOUSE	dom1_317_586	2.17453443293e-90	0.709484966119	Co-ortholog
UP000000803_7227.fasta	sp|Q9VM90|SBKH_DROME	dom1_101_367	UP000000589_10090.fasta	sp|Q8QZX0|SBK1_MOUSE	dom1_51_328	1.544603509e-55	0.433711443575	Co-ortholog
UP000000803_7227.fasta	tr|Q9VMS5|Q9VMS5_DROME	dom1_814_1058	UP000000589_10090.fasta	sp|O08901|BUB1_MOUSE	dom1_763_1039	1.43718474804e-51	0.402307839483	Co-ortholog
UP000000803_7227.fasta	tr|Q9VRJ6|Q9VRJ6_DROME	dom1_3_224	UP000000589_10090.fasta	tr|Q5U452|Q5U452_MOUSE	dom1_27_244	2.6148804944e-67	0.526856227241	Co-ortholog
UP000000803_7227.fasta	tr|Q9W2R3|Q9W2R3_DROME	dom1_156_578	UP000000589_10090.fasta	sp|P70182|PI51A_MOUSE	dom1_65_440	1.61220346111e-168	1.32771376566	Co-ortholog
UP000005640_9606.fasta	sp|A0A0B4J2F2|SIK1B_HUMAN	dom1_26_282	UP000000589_10090.fasta	sp|Q60670|SIK1_MOUSE	dom1_24_292	1e-200	1.02804973864	Co-ortholog
UP000005640_9606.fasta	sp|O43683|BUB1_HUMAN	dom1_789_1058	UP000000803_7227.fasta	tr|Q9VMS5|Q9VMS5_DROME	dom1_814_1058	6.02302249705e-51	0.400645209664	Co-ortholog
UP000005640_9606.fasta	sp|P22607|FGFR3_HUMAN	dom1_472_757	UP000000803_7227.fasta	sp|Q07407|FGFR1_DROME	dom1_413_693	4.37972601883e-117	0.928282052483	Co-ortholog
UP000005640_9606.fasta	sp|P34925|RYK_HUMAN	dom1_330_599	UP000000803_7227.fasta	sp|Q27324|RYK1_DROME	dom1_343_602	5.62401991462e-91	0.71999358488	Co-ortholog
UP000005640_9606.fasta	sp|Q16539|MK14_HUMAN	dom1_18_308	UP000000803_7227.fasta	sp|O62618|MK38A_DROME	dom1_23_312	3.40499632893e-164	1.30410956725	Co-ortholog
UP000005640_9606.fasta	sp|Q52WX2|SBK1_HUMAN	dom1_51_328	UP000000803_7227.fasta	sp|Q9VM90|SBKH_DROME	dom1_101_367	2.37947473195e-55	0.435774001213	Co-ortholog
UP000005640_9606.fasta	sp|Q6A1A2|PDPK2_HUMAN	dom1_54_340	UP000000589_10090.fasta	sp|Q9Z2A0|PDPK1_MOUSE	dom1_85_370	1e-200	1.02804973864	Co-ortholog
UP000005640_9606.fasta	sp|Q96S44|PRPK_HUMAN	dom1_36_253	UP000000589_10090.fasta	tr|Q5U452|Q5U452_MOUSE	dom1_27_244	1.2e-142	0.729508303138	Co-ortholog
